sim_t,lat,lon,heading_deg,sog,xte_m,behavior,conflict,task_validity,ctwp_lat,ctwp_lon,target_lat,target_lon,cpa_m,avoidance_status,avoidance_turn_r,xte_nm,wall_t
39.1,63.440516,10.380026,7.549,5.84,1.3,COLREG_AVOID,1,1,63.606554,10.38,63.472872,10.38,3597.8,NORMAL,500.0,0.0,38.348
39.14,63.440518,10.380027,7.603,5.84,1.32,COLREG_AVOID,1,1,63.606554,10.38,63.472872,10.38,3597.5,NORMAL,500.0,0.0,38.386
39.18,63.44052,10.380027,7.657,5.83,1.34,COLREG_AVOID,1,1,63.606554,10.38,63.472872,10.38,3597.3,NORMAL,500.0,0.0,38.425
39.22,63.440522,10.380027,7.711,5.83,1.36,COLREG_AVOID,1,1,63.606554,10.38,63.472867,10.38,3596.6,NORMAL,500.0,0.0,38.464
39.26,63.440524,10.380028,7.765,5.83,1.39,COLREG_AVOID,1,1,63.606554,10.38,63.472867,10.38,3596.3,NORMAL,500.0,0.0,38.508
39.3,63.440526,10.380028,7.818,5.83,1.41,COLREG_AVOID,1,1,63.606554,10.38,63.472862,10.38,3595.6,NORMAL,500.0,0.0,38.55
39.34,63.440529,10.380029,7.872,5.83,1.43,COLREG_AVOID,1,1,63.606554,10.38,63.472862,10.38,3595.4,NORMAL,500.0,0.0,38.588
39.38,63.440531,10.380029,7.926,5.83,1.46,COLREG_AVOID,1,1,63.606554,10.38,63.472862,10.38,3595.1,NORMAL,500.0,0.0,38.628
39.42,63.440533,10.38003,7.98,5.82,1.48,COLREG_AVOID,1,1,63.606554,10.38,63.472858,10.38,3594.4,NORMAL,500.0,0.0,38.669
39.47,63.440535,10.38003,8.034,5.82,1.5,COLREG_AVOID,1,1,63.606554,10.38,63.472858,10.38,3594.1,NORMAL,500.0,0.0,38.711
39.51,63.440537,10.380031,8.088,5.82,1.53,COLREG_AVOID,1,1,63.606554,10.38,63.472858,10.38,3593.9,NORMAL,500.0,0.0,38.755
39.54,63.440539,10.380031,8.142,5.82,1.55,COLREG_AVOID,1,1,63.606554,10.38,63.472853,10.38,3593.2,NORMAL,500.0,0.0,38.789
39.58,63.440541,10.380032,8.196,5.82,1.57,COLREG_AVOID,1,1,63.606554,10.38,63.472853,10.38,3592.9,NORMAL,500.0,0.0,38.829
39.62,63.440543,10.380032,8.25,5.82,1.6,COLREG_AVOID,1,1,63.606554,10.38,63.472849,10.38,3592.2,NORMAL,500.0,0.0,38.869
39.66,63.440545,10.380033,8.304,5.82,1.62,COLREG_AVOID,1,1,63.606554,10.38,63.472849,10.38,3592.0,NORMAL,500.0,0.0,38.909
39.7,63.440547,10.380033,8.358,5.81,1.65,COLREG_AVOID,1,1,63.606554,10.38,63.472844,10.38,3591.2,NORMAL,500.0,0.0,38.95
39.74,63.440549,10.380034,8.412,5.81,1.67,COLREG_AVOID,1,1,63.606554,10.38,63.472844,10.38,3591.0,NORMAL,500.0,0.0,38.987
39.79,63.440551,10.380034,8.466,5.81,1.7,COLREG_AVOID,1,1,63.606554,10.38,63.472844,10.38,3590.7,NORMAL,500.0,0.0,39.032
39.83,63.440554,10.380035,8.519,5.81,1.72,COLREG_AVOID,1,1,63.606554,10.38,63.472839,10.38,3590.0,NORMAL,500.0,0.0,39.071
39.86,63.440556,10.380035,8.573,5.81,1.75,COLREG_AVOID,1,1,63.606554,10.38,63.472839,10.38,3589.8,NORMAL,500.0,0.0,39.109
39.9,63.440558,10.380036,8.627,5.81,1.77,COLREG_AVOID,1,1,63.606554,10.38,63.472835,10.38,3589.0,NORMAL,500.0,0.0,39.149
39.94,63.44056,10.380036,8.681,5.8,1.8,COLREG_AVOID,1,1,63.606554,10.38,63.472835,10.38,3588.8,NORMAL,500.0,0.0,39.19
39.98,63.440562,10.380037,8.734,5.8,1.82,COLREG_AVOID,1,1,63.606554,10.38,63.472835,10.38,3588.6,NORMAL,500.0,0.0,39.229
40.03,63.440564,10.380037,8.788,5.8,1.85,COLREG_AVOID,1,1,63.606554,10.38,63.47283,10.38,3587.8,NORMAL,500.0,0.0,39.271
40.06,63.440566,10.380038,8.842,5.8,1.88,COLREG_AVOID,1,1,63.606554,10.38,63.47283,10.38,3587.6,NORMAL,500.0,0.0,39.309
40.1,63.440568,10.380038,8.895,5.8,1.9,COLREG_AVOID,1,1,63.606554,10.38,63.472825,10.38,3586.8,NORMAL,500.0,0.0,39.351
40.14,63.44057,10.380039,8.949,5.8,1.93,COLREG_AVOID,1,1,63.606554,10.38,63.472825,10.38,3586.6,NORMAL,500.0,0.0,39.389
40.18,63.440572,10.380039,9.002,5.8,1.96,COLREG_AVOID,1,1,63.606554,10.38,63.472825,10.38,3586.4,NORMAL,500.0,0.0,39.43
40.23,63.440574,10.38004,9.056,5.79,1.98,COLREG_AVOID,1,1,63.606554,10.38,63.472821,10.38,3585.6,NORMAL,500.0,0.0,39.472
40.26,63.440576,10.38004,9.109,5.79,2.01,COLREG_AVOID,1,1,63.606554,10.38,63.472821,10.38,3585.4,NORMAL,500.0,0.0,39.508
40.3,63.440578,10.380041,9.163,5.79,2.04,COLREG_AVOID,1,1,63.606554,10.38,63.472821,10.38,3585.2,NORMAL,500.0,0.0,39.549
40.34,63.440581,10.380042,9.216,5.79,2.07,COLREG_AVOID,1,1,63.606554,10.38,63.472816,10.38,3584.4,NORMAL,500.0,0.0,39.589
40.38,63.440583,10.380042,9.27,5.79,2.1,COLREG_AVOID,1,1,63.606554,10.38,63.472816,10.38,3584.2,NORMAL,500.0,0.0,39.629
40.43,63.440585,10.380043,9.323,5.79,2.12,COLREG_AVOID,1,1,63.606554,10.38,63.472812,10.38,3583.5,NORMAL,500.0,0.0,39.671
40.46,63.440587,10.380043,9.377,5.79,2.15,COLREG_AVOID,1,1,63.606554,10.38,63.472812,10.38,3583.2,NORMAL,500.0,0.0,39.709
40.51,63.440589,10.380044,9.43,5.78,2.18,COLREG_AVOID,1,1,63.606554,10.38,63.472807,10.38,3582.5,NORMAL,500.0,0.0,39.759
40.54,63.440591,10.380044,9.484,5.78,2.21,COLREG_AVOID,1,1,63.606554,10.38,63.472807,10.38,3582.3,NORMAL,500.0,0.0,39.79
40.58,63.440593,10.380045,9.537,5.78,2.24,COLREG_AVOID,1,1,63.606554,10.38,63.472807,10.38,3582.0,NORMAL,500.0,0.0,39.829
40.62,63.440595,10.380046,9.59,5.78,2.27,COLREG_AVOID,1,1,63.606554,10.38,63.472802,10.38,3581.3,NORMAL,500.0,0.0,39.869
40.66,63.440597,10.380046,9.644,5.78,2.3,COLREG_AVOID,1,1,63.606554,10.38,63.472802,10.38,3581.1,NORMAL,500.0,0.0,39.909
40.71,63.440599,10.380047,9.697,5.78,2.33,COLREG_AVOID,1,1,63.606554,10.38,63.472798,10.38,3580.3,NORMAL,500.0,0.0,39.952
40.74,63.440601,10.380047,9.75,5.78,2.36,COLREG_AVOID,1,1,63.606554,10.38,63.472798,10.38,3580.1,NORMAL,500.0,0.0,39.99
40.78,63.440603,10.380048,9.803,5.77,2.39,COLREG_AVOID,1,1,63.606554,10.38,63.472798,10.38,3579.9,NORMAL,500.0,0.0,40.03
40.82,63.440605,10.380049,9.856,5.77,2.42,COLREG_AVOID,1,1,63.606554,10.38,63.472793,10.38,3579.1,NORMAL,500.0,0.0,40.07
40.86,63.440607,10.380049,9.909,5.77,2.45,COLREG_AVOID,1,1,63.606554,10.38,63.472793,10.38,3578.9,NORMAL,500.0,0.0,40.108
40.91,63.440609,10.38005,9.962,5.77,2.48,COLREG_AVOID,1,1,63.606554,10.38,63.472788,10.38,3578.1,NORMAL,500.0,0.0,40.152
40.94,63.440611,10.38005,10.015,5.77,2.51,COLREG_AVOID,1,1,63.606554,10.38,63.472788,10.38,3577.9,NORMAL,500.0,0.0,40.189
40.98,63.440614,10.380051,10.068,5.77,2.54,COLREG_AVOID,1,1,63.606554,10.38,63.472788,10.38,3577.7,NORMAL,500.0,0.0,40.228
41.0,63.440615,10.380051,10.094,5.77,2.56,COLREG_AVOID,1,1,63.606554,10.38,63.472784,10.38,3577.1,NORMAL,500.0,0.0,40.256
41.04,63.440617,10.380052,10.147,5.76,2.59,COLREG_AVOID,1,1,63.606554,10.38,63.472784,10.38,3576.8,NORMAL,500.0,0.0,40.288
41.08,63.440619,10.380053,10.2,5.76,2.62,COLREG_AVOID,1,1,63.606554,10.38,63.472784,10.38,3576.6,NORMAL,500.0,0.0,40.329
41.12,63.440621,10.380053,10.252,5.76,2.65,COLREG_AVOID,1,1,63.606554,10.38,63.472779,10.38,3575.9,NORMAL,500.0,0.0,40.369
41.16,63.440623,10.380054,10.305,5.76,2.68,COLREG_AVOID,1,1,63.606554,10.38,63.472779,10.38,3575.6,NORMAL,500.0,0.0,40.409
41.2,63.440625,10.380055,10.357,5.76,2.71,COLREG_AVOID,1,1,63.606554,10.38,63.472775,10.38,3574.9,NORMAL,500.0,0.0,40.45
41.24,63.440627,10.380055,10.41,5.76,2.75,COLREG_AVOID,1,1,63.606554,10.38,63.472775,10.38,3574.7,NORMAL,500.0,0.0,40.489
41.28,63.440629,10.380056,10.463,5.76,2.78,COLREG_AVOID,1,1,63.606554,10.38,63.472775,10.38,3574.4,NORMAL,500.0,0.0,40.529
41.32,63.440631,10.380057,10.515,5.75,2.81,COLREG_AVOID,1,1,63.606554,10.38,63.47277,10.38,3573.7,NORMAL,500.0,0.0,40.569
41.36,63.440633,10.380057,10.568,5.75,2.84,COLREG_AVOID,1,1,63.606554,10.38,63.47277,10.38,3573.5,NORMAL,500.0,0.0,40.609
41.41,63.440635,10.380058,10.62,5.75,2.88,COLREG_AVOID,1,1,63.606554,10.38,63.472765,10.38,3572.7,NORMAL,500.0,0.0,40.652
41.44,63.440637,10.380059,10.672,5.75,2.91,COLREG_AVOID,1,1,63.606554,10.38,63.472765,10.38,3572.5,NORMAL,500.0,0.0,40.689
41.48,63.440639,10.380059,10.725,5.75,2.94,COLREG_AVOID,1,1,63.606554,10.38,63.472765,10.38,3572.3,NORMAL,500.0,0.0,40.728
41.52,63.440641,10.38006,10.777,5.75,2.98,COLREG_AVOID,1,1,63.606554,10.38,63.472761,10.38,3571.5,NORMAL,500.0,0.0,40.769
41.56,63.440643,10.380061,10.829,5.75,3.01,COLREG_AVOID,1,1,63.606554,10.38,63.472761,10.38,3571.3,NORMAL,500.0,0.0,40.81
41.61,63.440645,10.380061,10.881,5.75,3.05,COLREG_AVOID,1,1,63.606554,10.38,63.472756,10.38,3570.5,NORMAL,500.0,0.0,40.852
41.65,63.440647,10.380062,10.933,5.74,3.08,COLREG_AVOID,1,1,63.606554,10.38,63.472756,10.38,3570.3,NORMAL,500.0,0.0,40.894
41.68,63.440649,10.380063,10.985,5.74,3.12,COLREG_AVOID,1,1,63.606554,10.38,63.472756,10.38,3570.1,NORMAL,500.0,0.0,40.929
41.72,63.440651,10.380063,11.037,5.74,3.15,COLREG_AVOID,1,1,63.606554,10.38,63.472751,10.38,3569.3,NORMAL,500.0,0.0,40.969
41.76,63.440654,10.380064,11.089,5.74,3.19,COLREG_AVOID,1,1,63.606554,10.38,63.472751,10.38,3569.1,NORMAL,500.0,0.0,41.009
41.8,63.440656,10.380065,11.141,5.74,3.22,COLREG_AVOID,1,1,63.606554,10.38,63.472747,10.38,3568.4,NORMAL,500.0,0.0,41.05
41.84,63.440658,10.380065,11.193,5.74,3.26,COLREG_AVOID,1,1,63.606554,10.38,63.472747,10.38,3568.2,NORMAL,500.0,0.0,41.09
41.88,63.44066,10.380066,11.244,5.74,3.29,COLREG_AVOID,1,1,63.606554,10.38,63.472747,10.38,3567.9,NORMAL,500.0,0.0,41.13
41.92,63.440662,10.380067,11.296,5.73,3.33,COLREG_AVOID,1,1,63.606554,10.38,63.472742,10.38,3567.2,NORMAL,500.0,0.0,41.168
41.96,63.440664,10.380068,11.347,5.73,3.36,COLREG_AVOID,1,1,63.606554,10.38,63.472742,10.38,3567.0,NORMAL,500.0,0.0,41.209
42.0,63.440666,10.380068,11.399,5.73,3.4,COLREG_AVOID,1,1,63.606554,10.38,63.472738,10.38,3566.2,NORMAL,500.0,0.0001,41.254
42.04,63.440668,10.380069,11.45,5.73,3.44,COLREG_AVOID,1,1,63.606554,10.38,63.472738,10.38,3566.0,NORMAL,500.0,0.0001,41.289
42.08,63.44067,10.38007,11.501,5.73,3.47,COLREG_AVOID,1,1,63.606554,10.38,63.472738,10.38,3565.8,NORMAL,500.0,0.0001,41.328
42.12,63.440672,10.380071,11.553,5.73,3.51,COLREG_AVOID,1,1,63.606554,10.38,63.472733,10.38,3565.0,NORMAL,500.0,0.0001,41.369
42.16,63.440674,10.380071,11.604,5.73,3.55,COLREG_AVOID,1,1,63.606554,10.38,63.472733,10.38,3564.8,NORMAL,500.0,0.0001,41.408
42.2,63.440676,10.380072,11.655,5.73,3.58,COLREG_AVOID,1,1,63.606554,10.38,63.472728,10.38,3564.1,NORMAL,500.0,0.0001,41.45
42.24,63.440678,10.380073,11.706,5.72,3.62,COLREG_AVOID,1,1,63.606554,10.38,63.472728,10.38,3563.8,NORMAL,500.0,0.0001,41.487
42.28,63.44068,10.380074,11.757,5.72,3.66,COLREG_AVOID,1,1,63.606554,10.38,63.472728,10.38,3563.6,NORMAL,500.0,0.0001,41.529
42.32,63.440682,10.380074,11.807,5.72,3.7,COLREG_AVOID,1,1,63.606554,10.38,63.472724,10.38,3562.9,NORMAL,500.0,0.0001,41.57
42.36,63.440684,10.380075,11.858,5.72,3.73,COLREG_AVOID,1,1,63.606554,10.38,63.472724,10.38,3562.6,NORMAL,500.0,0.0001,41.609
42.41,63.440686,10.380076,11.909,5.72,3.77,COLREG_AVOID,1,1,63.606554,10.38,63.472719,10.38,3561.9,NORMAL,500.0,0.0001,41.652
42.44,63.440688,10.380077,11.959,5.72,3.81,COLREG_AVOID,1,1,63.606554,10.38,63.472719,10.38,3561.7,NORMAL,500.0,0.0001,41.689
42.48,63.44069,10.380077,12.01,5.72,3.85,COLREG_AVOID,1,1,63.606554,10.38,63.472719,10.38,3561.4,NORMAL,500.0,0.0001,41.729
42.51,63.440691,10.380078,12.035,5.72,3.87,COLREG_AVOID,1,1,63.606554,10.38,63.472714,10.38,3560.8,NORMAL,500.0,0.0001,41.754
42.55,63.440693,10.380079,12.085,5.71,3.91,COLREG_AVOID,1,1,63.606554,10.38,63.472714,10.38,3560.6,NORMAL,500.0,0.0001,41.791
42.58,63.440695,10.380079,12.136,5.71,3.95,COLREG_AVOID,1,1,63.606554,10.38,63.472714,10.38,3560.4,NORMAL,500.0,0.0001,41.829
42.62,63.440697,10.38008,12.186,5.71,3.98,COLREG_AVOID,1,1,63.606554,10.38,63.47271,10.38,3559.6,NORMAL,500.0,0.0001,41.871
42.66,63.440699,10.380081,12.236,5.71,4.02,COLREG_AVOID,1,1,63.606554,10.38,63.47271,10.38,3559.4,NORMAL,500.0,0.0001,41.911
42.71,63.440701,10.380082,12.286,5.71,4.06,COLREG_AVOID,1,1,63.606554,10.38,63.472705,10.38,3558.7,NORMAL,500.0,0.0001,41.951
42.74,63.440703,10.380083,12.337,5.71,4.1,COLREG_AVOID,1,1,63.606554,10.38,63.472705,10.38,3558.4,NORMAL,500.0,0.0001,41.989
42.78,63.440705,10.380083,12.387,5.71,4.14,COLREG_AVOID,1,1,63.606554,10.38,63.472705,10.38,3558.2,NORMAL,500.0,0.0001,42.03
42.82,63.440707,10.380084,12.437,5.7,4.18,COLREG_AVOID,1,1,63.606554,10.38,63.472701,10.38,3557.5,NORMAL,500.0,0.0001,42.071
42.86,63.440709,10.380085,12.486,5.7,4.22,COLREG_AVOID,1,1,63.606554,10.38,63.472701,10.38,3557.3,NORMAL,500.0,0.0001,42.109
42.91,63.440711,10.380086,12.536,5.7,4.26,COLREG_AVOID,1,1,63.606554,10.38,63.472701,10.38,3557.0,NORMAL,500.0,0.0001,42.152
42.94,63.440713,10.380087,12.586,5.7,4.31,COLREG_AVOID,1,1,63.606554,10.38,63.472696,10.38,3556.3,NORMAL,500.0,0.0001,42.19
42.98,63.440715,10.380087,12.636,5.7,4.35,COLREG_AVOID,1,1,63.606554,10.38,63.472696,10.38,3556.1,NORMAL,500.0,0.0001,42.231
43.01,63.440716,10.380088,12.661,5.7,4.37,COLREG_AVOID,1,1,63.606554,10.38,63.472691,10.38,3555.4,NORMAL,500.0,0.0001,42.257
43.04,63.440718,10.380089,12.71,5.7,4.41,COLREG_AVOID,1,1,63.606554,10.38,63.472691,10.38,3555.2,NORMAL,500.0,0.0001,42.289
43.08,63.44072,10.380089,12.76,5.7,4.45,COLREG_AVOID,1,1,63.606554,10.38,63.472691,10.38,3555.0,NORMAL,500.0,0.0001,42.329
43.13,63.440722,10.38009,12.809,5.7,4.49,COLREG_AVOID,1,1,63.606554,10.38,63.472687,10.38,3554.3,NORMAL,500.0,0.0001,42.372
43.17,63.440724,10.380091,12.859,5.69,4.53,COLREG_AVOID,1,1,63.606554,10.38,63.472687,10.38,3554.0,NORMAL,500.0,0.0001,42.413
43.2,63.440727,10.380092,12.908,5.69,4.57,COLREG_AVOID,1,1,63.606554,10.38,63.472682,10.38,3553.3,NORMAL,500.0,0.0001,42.448
43.24,63.440729,10.380093,12.957,5.69,4.62,COLREG_AVOID,1,1,63.606554,10.38,63.472682,10.38,3553.1,NORMAL,500.0,0.0001,42.49
43.28,63.440731,10.380094,13.006,5.69,4.66,COLREG_AVOID,1,1,63.606554,10.38,63.472682,10.38,3552.8,NORMAL,500.0,0.0001,42.529
43.32,63.440733,10.380095,13.055,5.69,4.7,COLREG_AVOID,1,1,63.606554,10.38,63.472677,10.38,3552.1,NORMAL,500.0,0.0001,42.57
43.36,63.440735,10.380095,13.104,5.69,4.74,COLREG_AVOID,1,1,63.606554,10.38,63.472677,10.38,3551.9,NORMAL,500.0,0.0001,42.609
43.4,63.440737,10.380096,13.152,5.69,4.79,COLREG_AVOID,1,1,63.606554,10.38,63.472673,10.38,3551.1,NORMAL,500.0,0.0001,42.651
43.44,63.440739,10.380097,13.201,5.69,4.83,COLREG_AVOID,1,1,63.606554,10.38,63.472673,10.38,3550.9,NORMAL,500.0,0.0001,42.689
43.49,63.440741,10.380098,13.25,5.68,4.87,COLREG_AVOID,1,1,63.606554,10.38,63.472673,10.38,3550.7,NORMAL,500.0,0.0001,42.736
43.52,63.440743,10.380099,13.298,5.68,4.92,COLREG_AVOID,1,1,63.606554,10.38,63.472668,10.38,3550.0,NORMAL,500.0,0.0001,42.767
43.56,63.440745,10.3801,13.347,5.68,4.96,COLREG_AVOID,1,1,63.606554,10.38,63.472668,10.38,3549.7,NORMAL,500.0,0.0001,42.809
43.6,63.440747,10.380101,13.395,5.68,5.01,COLREG_AVOID,1,1,63.606554,10.38,63.472664,10.38,3549.0,NORMAL,500.0,0.0001,42.849
43.64,63.440749,10.380102,13.443,5.68,5.05,COLREG_AVOID,1,1,63.606554,10.38,63.472664,10.38,3548.8,NORMAL,500.0,0.0001,42.89
43.68,63.440751,10.380102,13.492,5.68,5.09,COLREG_AVOID,1,1,63.606554,10.38,63.472664,10.38,3548.6,NORMAL,500.0,0.0001,42.93
43.72,63.440753,10.380103,13.54,5.68,5.14,COLREG_AVOID,1,1,63.606554,10.38,63.472659,10.38,3547.8,NORMAL,500.0,0.0001,42.968
43.76,63.440755,10.380104,13.588,5.68,5.18,COLREG_AVOID,1,1,63.606554,10.38,63.472659,10.38,3547.6,NORMAL,500.0,0.0001,43.009
43.81,63.440757,10.380105,13.636,5.67,5.23,COLREG_AVOID,1,1,63.606554,10.38,63.472654,10.38,3546.9,NORMAL,500.0,0.0001,43.052
43.84,63.440759,10.380106,13.684,5.67,5.27,COLREG_AVOID,1,1,63.606554,10.38,63.472654,10.38,3546.6,NORMAL,500.0,0.0001,43.087
43.88,63.440761,10.380107,13.731,5.67,5.32,COLREG_AVOID,1,1,63.606554,10.38,63.472654,10.38,3546.4,NORMAL,500.0,0.0001,43.128
43.92,63.440763,10.380108,13.779,5.67,5.36,COLREG_AVOID,1,1,63.606554,10.38,63.47265,10.38,3545.7,NORMAL,500.0,0.0001,43.169
43.96,63.440765,10.380109,13.827,5.67,5.41,COLREG_AVOID,1,1,63.606554,10.38,63.47265,10.38,3545.5,NORMAL,500.0,0.0001,43.209
44.01,63.440767,10.38011,13.875,5.67,5.45,COLREG_AVOID,1,1,63.606554,10.38,63.472645,10.38,3544.7,NORMAL,500.0,0.0001,43.258
44.04,63.440769,10.380111,13.922,5.67,5.5,COLREG_AVOID,1,1,63.606554,10.38,63.472645,10.38,3544.5,NORMAL,500.0,0.0001,43.289
44.08,63.440771,10.380112,13.969,5.67,5.55,COLREG_AVOID,1,1,63.606554,10.38,63.472645,10.38,3544.3,NORMAL,500.0,0.0001,43.329
44.13,63.440773,10.380112,14.017,5.66,5.59,COLREG_AVOID,1,1,63.606554,10.38,63.47264,10.38,3543.5,NORMAL,500.0,0.0001,43.372
44.16,63.440775,10.380113,14.064,5.66,5.64,COLREG_AVOID,1,1,63.606554,10.38,63.47264,10.38,3543.3,NORMAL,500.0,0.0001,43.409
44.2,63.440777,10.380114,14.111,5.66,5.69,COLREG_AVOID,1,1,63.606554,10.38,63.472636,10.38,3542.6,NORMAL,500.0,0.0001,43.451
44.24,63.440779,10.380115,14.158,5.66,5.73,COLREG_AVOID,1,1,63.606554,10.38,63.472636,10.38,3542.4,NORMAL,500.0,0.0001,43.488
44.28,63.440781,10.380116,14.205,5.66,5.78,COLREG_AVOID,1,1,63.606554,10.38,63.472636,10.38,3542.1,NORMAL,500.0,0.0001,43.529
44.32,63.440783,10.380117,14.252,5.66,5.83,COLREG_AVOID,1,1,63.606554,10.38,63.472631,10.38,3541.4,NORMAL,500.0,0.0001,43.57
44.36,63.440785,10.380118,14.298,5.66,5.87,COLREG_AVOID,1,1,63.606554,10.38,63.472631,10.38,3541.2,NORMAL,500.0,0.0001,43.609
44.41,63.440787,10.380119,14.345,5.66,5.92,COLREG_AVOID,1,1,63.606554,10.38,63.472627,10.38,3540.4,NORMAL,500.0,0.0001,43.654
44.44,63.440789,10.38012,14.391,5.66,5.97,COLREG_AVOID,1,1,63.606554,10.38,63.472627,10.38,3540.2,NORMAL,500.0,0.0001,43.689
44.48,63.440791,10.380121,14.438,5.65,6.02,COLREG_AVOID,1,1,63.606554,10.38,63.472627,10.38,3540.0,NORMAL,500.0,0.0001,43.729
44.51,63.440792,10.380122,14.461,5.65,6.04,COLREG_AVOID,1,1,63.606554,10.38,63.472622,10.38,3539.4,NORMAL,500.0,0.0001,43.758
44.54,63.440794,10.380122,14.507,5.65,6.09,COLREG_AVOID,1,1,63.606554,10.38,63.472622,10.38,3539.2,NORMAL,500.0,0.0001,43.788
44.59,63.440796,10.380123,14.553,5.65,6.14,COLREG_AVOID,1,1,63.606554,10.38,63.472622,10.38,3538.9,NORMAL,500.0,0.0001,43.832
44.62,63.440798,10.380124,14.599,5.65,6.19,COLREG_AVOID,1,1,63.606554,10.38,63.472617,10.38,3538.2,NORMAL,500.0,0.0001,43.87
44.66,63.4408,10.380125,14.645,5.65,6.23,COLREG_AVOID,1,1,63.606554,10.38,63.472617,10.38,3538.0,NORMAL,500.0,0.0001,43.909
44.7,63.440801,10.380126,14.691,5.65,6.28,COLREG_AVOID,1,1,63.606554,10.38,63.472613,10.38,3537.2,NORMAL,500.0,0.0001,43.951
44.74,63.440803,10.380127,14.737,5.65,6.33,COLREG_AVOID,1,1,63.606554,10.38,63.472613,10.38,3537.0,NORMAL,500.0,0.0001,43.988
44.79,63.440805,10.380128,14.782,5.65,6.38,COLREG_AVOID,1,1,63.606554,10.38,63.472613,10.38,3536.8,NORMAL,500.0,0.0001,44.032
44.83,63.440807,10.380129,14.828,5.64,6.43,COLREG_AVOID,1,1,63.606554,10.38,63.472608,10.38,3536.1,NORMAL,500.0,0.0001,44.073
44.86,63.440809,10.38013,14.873,5.64,6.48,COLREG_AVOID,1,1,63.606554,10.38,63.472608,10.38,3535.8,NORMAL,500.0,0.0001,44.11
44.91,63.440811,10.380131,14.919,5.64,6.53,COLREG_AVOID,1,1,63.606554,10.38,63.472603,10.38,3535.1,NORMAL,500.0,0.0001,44.153
44.94,63.440813,10.380132,14.964,5.64,6.58,COLREG_AVOID,1,1,63.606554,10.38,63.472603,10.38,3534.9,NORMAL,500.0,0.0001,44.187
44.98,63.440815,10.380133,15.009,5.64,6.63,COLREG_AVOID,1,1,63.606554,10.38,63.472603,10.38,3534.7,NORMAL,500.0,0.0001,44.229
45.02,63.440817,10.380134,15.054,5.64,6.68,COLREG_AVOID,1,1,63.606554,10.38,63.472599,10.38,3533.9,NORMAL,500.0,0.0001,44.268
45.06,63.440819,10.380135,15.099,5.64,6.73,COLREG_AVOID,1,1,63.606554,10.38,63.472599,10.38,3533.7,NORMAL,500.0,0.0001,44.307
45.11,63.440821,10.380136,15.144,5.64,6.78,COLREG_AVOID,1,1,63.606554,10.38,63.472594,10.38,3533.0,NORMAL,500.0,0.0001,44.352
45.14,63.440823,10.380137,15.189,5.64,6.83,COLREG_AVOID,1,1,63.606554,10.38,63.472594,10.38,3532.8,NORMAL,500.0,0.0001,44.39
45.18,63.440825,10.380138,15.233,5.63,6.88,COLREG_AVOID,1,1,63.606554,10.38,63.472594,10.38,3532.5,NORMAL,500.0,0.0001,44.428
45.23,63.440827,10.38014,15.278,5.63,6.94,COLREG_AVOID,1,1,63.606554,10.38,63.47259,10.38,3531.8,NORMAL,500.0,0.0001,44.473
45.26,63.440829,10.380141,15.322,5.63,6.99,COLREG_AVOID,1,1,63.606554,10.38,63.47259,10.38,3531.6,NORMAL,500.0,0.0001,44.509
45.3,63.440831,10.380142,15.367,5.63,7.04,COLREG_AVOID,1,1,63.606554,10.38,63.472585,10.38,3530.9,NORMAL,500.0,0.0001,44.548
45.34,63.440833,10.380143,15.411,5.63,7.09,COLREG_AVOID,1,1,63.606554,10.38,63.472585,10.38,3530.6,NORMAL,500.0,0.0001,44.59
45.38,63.440835,10.380144,15.455,5.63,7.14,COLREG_AVOID,1,1,63.606554,10.38,63.472585,10.38,3530.4,NORMAL,500.0,0.0001,44.629
45.42,63.440837,10.380145,15.499,5.63,7.19,COLREG_AVOID,1,1,63.606554,10.38,63.47258,10.38,3529.7,NORMAL,500.0,0.0001,44.669
45.47,63.440839,10.380146,15.543,5.63,7.25,COLREG_AVOID,1,1,63.606554,10.38,63.47258,10.38,3529.5,NORMAL,500.0,0.0001,44.712
45.5,63.440841,10.380147,15.587,5.63,7.3,COLREG_AVOID,1,1,63.606554,10.38,63.472576,10.38,3528.7,NORMAL,500.0,0.0001,44.752
45.55,63.440843,10.380148,15.631,5.62,7.35,COLREG_AVOID,1,1,63.606554,10.38,63.472576,10.38,3528.5,NORMAL,500.0,0.0001,44.792
45.58,63.440845,10.380149,15.675,5.62,7.4,COLREG_AVOID,1,1,63.606554,10.38,63.472576,10.38,3528.3,NORMAL,500.0,0.0001,44.829
45.62,63.440847,10.38015,15.719,5.62,7.46,COLREG_AVOID,1,1,63.606554,10.38,63.472571,10.38,3527.6,NORMAL,500.0,0.0001,44.869
45.66,63.440849,10.380151,15.762,5.62,7.51,COLREG_AVOID,1,1,63.606554,10.38,63.472571,10.38,3527.3,NORMAL,500.0,0.0001,44.909
45.71,63.440851,10.380152,15.806,5.62,7.56,COLREG_AVOID,1,1,63.606554,10.38,63.472566,10.38,3526.6,NORMAL,500.0,0.0001,44.953
45.74,63.440853,10.380153,15.849,5.62,7.62,COLREG_AVOID,1,1,63.606554,10.38,63.472566,10.38,3526.4,NORMAL,500.0,0.0001,44.989
45.78,63.440855,10.380154,15.892,5.62,7.67,COLREG_AVOID,1,1,63.606554,10.38,63.472566,10.38,3526.2,NORMAL,500.0,0.0001,45.03
